TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.ta4j.core.rules.TrailingStopLossRuleTest.isSatisfiedForBuy[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,56,16,6,1,0.08,37,341,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.MinusDMIndicatorTest.zeroDirectionalMovement[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,7,4,1,0.33,22,169,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOfZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,6,2,1,1,0.00,12,14,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.AmountIndicatorTest.indicatorShouldRetrieveBarAmountPrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,18,6,4,1,0.34,22,154,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ZLEMAIndicatorTest.ZLEMAFirstValueShouldBeEqualsToFirstDataValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,10,4,1,0.09,22,218,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,5,3,2,2,0.00,15,15,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateOnlyWithGainPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,28,289,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.ThreeWhiteSoldiersIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,36,10,4,1,0.21,32,219,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MMAIndicatorTest.stackOverflowError[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,9,4,1,0.01,40,185,0,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.setMaximumBarCountTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,24,5,2,1,0.19,32,158,0,0,0,0,0,0.00,0.00
ta4jexamples.analysis.StrategyAnalysisTest.test,0,4,3,3,3,0.25,3,83,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.UnstableIndicatorTest.indicatorNotReturnsNanAfterUnstablePeriod[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,20,7,4,1,0.32,22,175,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.lowestValueIndicatorWhenBarCountIsGreaterThanIndex[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,8,4,1,0.32,22,172,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.pivotpoints.PivotPointIndicatorTest.PivotPointTestMonthlyBarCount,3,47,10,4,1,0.05,98,330,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testGetGrossReturnForLongPositions,4,35,9,3,1,0.31,27,92,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.VWAPIndicatorTest.vwap[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,29,9,5,1,0.27,52,193,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.CloseLocationValueIndicatorTest.returnZeroIfHighEqualsLow[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,27,7,4,1,0.27,29,191,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LosingPositionsRatioCriterionTest.calculateWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,47,12,4,1,0.03,27,221,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.IsHighestRuleTest.isSatisfied,3,19,10,5,1,0.01,16,142,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowValueWithOnlyOnePositionAndAGapAfter[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,10,4,1,0.03,26,291,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.rewardRiskRatioCriterionOnlyWithGain[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,55,14,5,1,0.02,26,286,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.keltner.KeltnerChannelUpperIndicatorTest.keltnerChannelUpperIndicatorTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,33,13,5,1,0.26,69,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.DurationBarAggregatorTest.upscaledTo10DayBarsNotOnlyFinalBars[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,21,4,3,1,0.58,34,112,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.OpenedPositionMinimumBarCountRuleTest.testAtLeastBarCountRuleForNegativeNumberShouldThrowException,0,0,0,0,0,0.00,1,8,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.PeriodicalGrowthRateIndicatorTest.testStrategies[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],8,72,23,7,1,0.01,27,411,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.StochasticRSIIndicatorTest.stochasticRSI[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,40,15,4,1,0.18,41,293,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PriceVariationIndicatorTest.indicatorShouldRetrieveBarVariation[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,21,7,4,1,0.32,27,162,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addBarWithEndTimePriorToSeriesEndTimeShouldThrowExceptionTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,25,5,2,1,0.16,27,176,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowBuyWithOnlyOnePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.02,24,286,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.equals[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,4,2,2,1,0.00,14,37,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBreakEvenPositionsCriterionTest.calculateWithTwoLongPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.02,26,248,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testFailNaNtoInt[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,1,1,1,1,0.00,6,1,0,0,0,0,0,0.00,0.00
org.ta4j.core.TradingRecordTest.isClosed,2,22,8,3,1,0.06,11,96,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testEqualsForNewPositions,4,31,9,3,1,0.09,25,84,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.OpenPriceIndicatorTest.indicatorShouldRetrieveBarOpenPrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,18,6,4,1,0.34,22,158,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.calculateOnlyWithProfitPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,51,12,5,1,0.02,27,266,1,0,0,0,0,0.00,0.00
ta4jexamples.strategies.MovingMomentumStrategyTest.test,0,4,2,2,2,0.11,3,70,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.calculateOnlyWithProfitPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,27,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageLossCriterionTest.calculateProfitWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,52,12,5,1,0.02,27,267,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnSeries[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,55,15,4,1,0.03,41,291,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.UnstableIndicatorTest.indicatorReturnsNanBeforeUnstablePeriod[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,15,6,3,1,0.41,22,148,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.withTradesThatSellBeforeBuying[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,56,13,5,1,0.02,27,279,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AroonDownIndicatorTest.onlyNaNValues[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,30,9,3,1,0.30,35,232,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateWithBuyAndHold[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,46,11,5,1,0.01,27,241,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getSeriesPeriodDescriptionTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,6,2,1,0.23,34,177,1,0,0,0,0,0.00,0.00
ta4jexamples.indicators.IndicatorsToChartTest.test,0,6,2,2,2,0.33,3,52,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.VarianceIndicatorTest.firstValueShouldBeZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,26,9,5,1,0.29,22,187,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,22,8,4,1,0.17,29,149,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,9,5,1,0.14,29,164,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateWithBuyAndHold[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,47,11,5,1,0.01,27,238,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CoppockCurveIndicatorTest.coppockCurveWithRoc14Roc11Wma10[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,31,11,4,1,0.23,29,231,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.calculateWithTwoShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,26,247,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.FixedIndicatorTest.getValueOnFixedBooleanIndicator,2,1,1,1,1,1.00,10,43,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.calculate[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,46,12,4,1,0.03,27,219,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testArithmetic[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,21,2,1,1,0.02,50,66,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.shouldThrowIllegalArgumentExceptionWhenOrdersHaveSameType,4,30,9,3,1,0.10,21,91,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.ChainRuleTest.isSatisfied,7,20,13,6,1,0.02,13,138,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AroonOscillatorIndicatorTest.test,2,47,13,4,1,0.20,28,302,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellWith20PercentLoss[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,10,4,1,0.03,28,288,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.ROCVIndicatorTest.test[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,27,7,4,1,0.31,40,171,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testGetProfitForShortPositions,4,40,9,3,1,0.27,27,101,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testStringNumFail[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,5,2,1,1,0.00,7,11,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateOnlyWithGainPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.02,27,239,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateReturnWithWinningShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.02,27,243,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.calculateWithNoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,12,7,3,1,0.04,25,110,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testFailDifferentNumsAdd[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,3,3,1,1,0.33,10,10,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowValueWithOnlyOnePositionAndAGapBefore[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,49,10,4,1,0.03,25,259,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.PPOIndicatorTest.getValueWithEma10AndEma20[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,28,10,4,1,0.27,27,201,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testFailDifferentNumsCompare[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,3,3,1,1,0.33,10,10,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.UpperShadowIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,24,7,4,1,0.30,28,168,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ATRIndicatorTest.testXls[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,40,12,4,1,0.07,135,246,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.DecimalNumTest.testValueOfForFloatNaNShouldThrowNumberFormatException,0,1,1,1,1,0.00,6,3,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testFailNaNtoLong[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,1,1,1,1,0.00,6,1,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AwesomeOscillatorIndicatorTest.withSmaDefault[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,28,9,4,1,0.29,28,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.calculateWithTwoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,35,10,4,1,0.03,27,203,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,27,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WilliamsRIndicatorTest.williamsRUsingBarCount10UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],6,34,10,4,1,0.22,33,238,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,17,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.subSeriesOfMaxBarCountSeriesTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,32,6,2,1,0.16,38,199,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarOnMovingAndEmptySeriesShouldThrowExceptionTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,25,5,2,1,0.17,28,168,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.lowestValueIndicatorUsingBarCount5UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,22,8,4,1,0.30,33,178,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LosingPositionsRatioCriterionTest.calculateWithOnePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,40,9,4,1,0.02,31,200,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.KSTIndicatorTest.KSTIndicator[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,28,10,4,1,0.27,28,198,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MACDIndicatorTest.macdUsingPeriod5And10[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,28,10,4,1,0.31,36,196,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.calculateWithTwoLongPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.03,26,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LosingPositionsRatioCriterionTest.calculate[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,46,12,4,1,0.03,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsWithNoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,14,6,3,1,0.06,26,121,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.pivotpoints.PivotPointIndicatorTest.PivotPointTestDailyBarCount,5,62,16,4,1,0.04,104,419,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LinearTransactionCostCriterionTest.externalData[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,57,15,5,1,0.07,138,284,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearBorrowingCostModelTest.calculateBuyPosition,3,25,6,3,1,0.08,14,81,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.rewardRiskRatioCriterionWithNoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,26,10,4,1,0.02,24,159,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.UpperShadowIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,26,7,4,1,0.29,28,183,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RSIIndicatorTest.firstValueShouldBeZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,10,4,1,0.00,31,194,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.getProfitLongWithFinalBarTest,6,46,10,3,1,0.20,31,138,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsWithGaps[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,50,13,4,1,0.03,38,261,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LinearTransactionCostCriterionTest.fixedCost[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,48,13,5,1,0.02,45,236,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.whenExitIndexIsLessThanEntryIndexShouldThrowException,4,28,9,3,1,0.11,24,77,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ROCIndicatorTest.getValueWhenBarCountIs12[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,8,4,1,0.27,31,204,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testGetGrossReturnForShortPositionsUsingBarCloseOnNaN,8,46,11,3,1,0.09,36,196,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.OpenedPositionMinimumBarCountRuleTest.testAtLeastOneBarRuleForOpenedTrade,4,30,9,4,1,0.06,18,221,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.UnstableIndicatorTest.indicatorNotReturnsNanAfterUnstablePeriod[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,18,7,4,1,0.33,22,166,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighestValueIndicatorTest.onlyNaNValues[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,26,10,4,1,0.27,24,214,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.naNValuesInIntervall[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,27,9,4,1,0.35,27,218,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.withTradesThatSellBeforeBuying[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,58,13,5,1,0.02,27,307,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WMAIndicatorTest.calculate[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.02,29,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DistanceFromMAIndicatorTest.DistanceFromMovingAverageTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,28,9,4,1,0.26,25,211,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellWith100PercentLoss[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.03,36,261,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateWithNoBarsShouldReturn0[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,24,7,4,1,0.00,26,159,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.VarianceIndicatorTest.firstValueShouldBeZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,9,5,1,0.25,22,214,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.calculateProfitWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.03,27,221,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testMultiplicationSymmetrically[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,4,2,1,1,0.00,18,10,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.StopGainRuleTest.isSatisfiedWorksForBuy[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,50,16,6,1,0.07,33,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarWithRemovedIndexOnMovingSeriesShouldReturnFirstRemainingBarTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,22,5,2,1,0.18,33,156,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.OpenedPositionMinimumBarCountRuleTest.testAtLeastMoreThanOneBarRuleForOpenedTrade,4,30,9,4,1,0.06,18,221,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.VolumeIndicatorTest.sumOfVolume[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,24,7,4,1,0.30,30,181,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageLossCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,17,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.calculateProfitWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,60,16,5,1,0.02,27,302,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.calculateWithNullSeriesSizeShouldReturn0[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,13,7,4,1,0.03,22,101,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossProfitCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.20,29,129,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,21,8,4,1,0.17,29,149,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MMAIndicatorTest.stackOverflowError[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,9,4,1,0.01,40,214,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.rewardRiskRatioCriterionWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,10,4,1,0.01,24,177,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.StopGainRuleTest.isSatisfiedWorksForSell[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,50,16,6,1,0.07,34,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.VarianceIndicatorTest.varianceShouldBeZeroWhenBarCountIs1[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,9,5,1,0.24,23,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.SeriesBuilderTest.testNumFunctions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,13,4,2,1,0.39,14,90,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.testNoDrawDownForTradingRecord[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,56,13,5,1,0.01,29,313,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.FixedRuleTest.isSatisfied,1,3,3,2,1,0.10,19,16,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.20,29,130,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runBetweenIndexes[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,52,15,4,1,0.03,45,265,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.adx.PlusDIIndicatorTest.testAgainstExternalData[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,46,14,5,1,0.06,135,273,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.SimpleLinearRegressionIndicatorTest.calculateLinearRegressionWithLessThan2ObservationsReturnsNaN[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,18,7,4,1,0.36,29,168,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarWithIndexGreaterThanBarCountShouldThrowExceptionTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.18,24,158,0,0,0,0,0,0.00,0.00
org.ta4j.core.cost.ZeroCostModelTest.calculatePerPosition,2,20,5,3,1,0.11,11,59,1,0,0,0,0,0.00,0.00
org.ta4j.core.ConvertibleBaseBarBuilderTest.testBuildBigDecimal[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,32,4,2,1,0.51,28,83,1,0,0,0,0,0.00,0.00
